Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
337,Jack,"🚀#SHIB is on the Rise! 🚀

The past year has seen a 107.49% increase, and the last 180 days an impressive 79.52%. Is it time to jump in? 

Buy or Sell, What’s your move? https://t.co/bEU0CmSWxn",Sun Jul 14 00:50:37 +0000 2024,2,62,shib rise past year has seen increase last days an impressive time jump buy or sell whats your move
338,SHIBARMY,#SHIB Can Easily Burn Zero in Week: Shiba Inu Executive https://t.co/8SFov6l7lR,Sat Jul 13 22:07:54 +0000 2024,45,231,shib can easily burn zero week shiba inu executive
339,SHIBKIND 🔥,"Every CEX will implement #Shibarium!!!
Do you know what that means right?
Don't wait, bridge your $SHIB to #Shibarium, get some tokens on #Shibarium ,because when volume hits they will fly and will fly very fast high!!!!
#Shibarium #shib #bone #BTC #Eth #crypto $CENT https://t.co/lwEvBnySvh",Sat Jul 13 21:58:34 +0000 2024,44,175,every cex will implement shibarium do know what means right dont wait bridge your shib shibarium get some tokens shibarium because when volume hits they will fly will fly very fast high shibarium shib bone btc eth crypto cent
340,Yona Gushiken,"#Shibarium  gains momentum with https://t.co/oaP1qJMQpt's support for #SHIB  and #Leash , sparking excitement in the #ShibaInu  community and boosting ecosystem growth. #CryptoNews #Blockchain #Layer2 READ MORE👇🏽
https://t.co/Tg7paeb365 https://t.co/pjHR6c1Z54",Sat Jul 13 20:40:09 +0000 2024,51,191,shibarium gains momentum support shib leash sparking excitement shibainu community boosting ecosystem growth cryptonews blockchain layer read more
341,Nikkii SaitaChain Kingdom,"THREAD 🧵1/23

Sharing here highlighted summary points of today's Xspace of @SaitaChainCoin team with @SaitaChainDubai @anandsinha095 &amp; @Spigg1115 on #SaitaChain TECH TALK &amp; ECOSYSTEM UPDATES🚀

#STC #SaitaChainCoin #Crypto #Solana #BTC #Bitcoin #SHIB #PEPE #Bitcoin2024 $XRP #ETH https://t.co/mtQSzkQoLk",Sat Jul 13 20:04:35 +0000 2024,44,72,thread sharing here highlighted summary points todays xspace team amp saitachain tech talk amp ecosystem updates stc saitachaincoin crypto solana btc bitcoin shib pepe bitcoin xrp eth
342,Lola,"Good Morning 
Guess where i am ? 😂
Enjoy your weekend 
I still want to see more 69s #SHIB 🚀 https://t.co/NZiiSVYQWg",Sat Jul 13 18:34:22 +0000 2024,16,220,good morning guess where am enjoy your weekend still want see more s shib
343,U.Today,"ICYMI: $SHIB sees a surge alongside the broader crypto market, jumping 5% in the last 24 hours https://t.co/jKrRzfPqZ5 #SHIB #SHIBArmy #ShibaInu",Sat Jul 13 18:30:07 +0000 2024,16,119,icymi shib sees surge alongside broader crypto market jumping last hours shib shibarmy shibainu
344,SHIBCrowd,"Retweet if you want to see #SHIB at $0.01 !! 

#ShibaInu #Crypto 🚀 https://t.co/ouAuhY9fkX",Sat Jul 13 17:24:09 +0000 2024,45,180,retweet if want see shib shibainu crypto
345,Maximous 🐕🍖 Shibarium,"📢 Thank you @gate_io for adding support to $SHIB and $LEASH on #Shibarium 🔥
The #ShibArmy can now deposit and withdraw #SHIB and #LEASH from and to Shibarium on #gate_io  🫡 https://t.co/p2SKbJt0HL",Sat Jul 13 16:15:37 +0000 2024,77,213,thank adding support shib leash shibarium shibarmy can now deposit withdraw shib leash from shibarium gate_io
346,$SHIB KNIGHT,"$SHIB is breaking out and showing incredible strength compared to the rest of the #memecoin market.

$DOGE is following and outperforming $PEPE, $BONK, and $WIF as well.

$FLOKI likely follows, as it has historically moved alongside #DOGE and #SHIB in the past.

Don't fade the https://t.co/Mdsssp7ajC",Sat Jul 13 16:15:00 +0000 2024,57,325,shib breaking out showing incredible strength compared rest memecoin market doge following outperforming pepe bonk wif as well floki likely follows as has historically moved alongside doge shib past dont fade
347,Jolt,#SHIB is getting ready to send it via #Shibarium https://t.co/eRTKN3BJ7f,Sat Jul 13 16:14:07 +0000 2024,39,147,shib getting ready send via shibarium
348,CRYPTO SHIB,"Retweet if you want to see #SHIB at $0.01 🔥

#ShibaInu #Crypto 🚀 https://t.co/xIS1A4biDv",Sat Jul 13 15:02:00 +0000 2024,88,343,retweet if want see shib shibainu crypto
349,SHIB BOOSTER,"Is #ShibaInu doubling the price this weekend.?
Yes -❤️ 
No- Comment 
 #SHIB #SHIBARMY https://t.co/1eUVY4Y7uZ",Sat Jul 13 13:13:08 +0000 2024,43,263,shibainu doubling price weekend yes no comment shib shibarmy
350,THOMAS,"Who else noticed this about @ShytoshiKusama ‘s twitter X account? 🚀🚀🚀🚀🚀🚀🚀 #SHIB TO THE 🌖 
#ShibaInu #SHIBARMY https://t.co/h7vtZvqHOL",Sat Jul 13 13:04:14 +0000 2024,112,506,who else noticed about s twitter x account shib shibainu shibarmy
351,THOMAS,"Is #ShibaInu doubling the price this weekend? #SHIBARMY #SHIB #Trending 
Yes -❤️ 
No- Comment 

@ShytoshiKusama https://t.co/8eRAJqQxTa",Sat Jul 13 12:49:27 +0000 2024,28,199,shibainu doubling price weekend shibarmy shib trending yes no comment
352,SHIB Mortal,"Only real #SHIB Holders and Diamond Hands will make it 🔥

#ShibaInu #Shibarium #Crypto https://t.co/kBoImPXTLA",Sat Jul 13 10:41:39 +0000 2024,18,136,only real shib holders diamond hands will make shibainu shibarium crypto
353,U.Today,"#Shiba Inu (SHIB) jumps 5%, on-chain data shows major hurdle looms #SHIBCommunity #ShibArmy #Shibainu #SHIB $SHIB https://t.co/TOVDARkm0a",Sat Jul 13 10:18:40 +0000 2024,28,118,shiba inu shib jumps onchain data shows major hurdle looms shibcommunity shibarmy shibainu shib shib
354,Lola,"#SHIB Like LUNC, Shiba Inu Community Pushes for Binance Support in SHIB Burn 👇

POV : Paging Mr @_RichardTeng , please consider our request to get some boost for $SHIB  and CRYPTO in general 🙏

https://t.co/82Bos69i1d",Sat Jul 13 10:13:23 +0000 2024,166,605,shib like lunc shiba inu community pushes binance support shib burn pov paging mr please consider our request get some boost shib crypto general
355,CRYPTO SHERIFF,"A bullish weekend for #SHIB!🚀

Now that many negativities have been eliminated in crypto, get ready for vertical movements! https://t.co/Do77lJ4NVu",Sat Jul 13 09:20:19 +0000 2024,22,112,bullish weekend shib now many negativities have been eliminated crypto get ready vertical movements
356,Nikkii SaitaChain Kingdom,"I hold #STC 

I hold #SaitaChain

I hold #SaitaChainCoin

I hold #SaitaChain Ecosystem 🔥🚀

What am I missing?

#Crypto $DOGS #Cryptocurrency #BNB #Blockchain #Bitcoin #BTC #SHIB #PEPE #Solana $MOTHER $DADDY",Sat Jul 13 06:25:33 +0000 2024,25,80,hold stc hold saitachain hold saitachaincoin hold saitachain ecosystem what am missing crypto dogs cryptocurrency bnb blockchain bitcoin btc shib pepe solana mother daddy
357,Lola,"am tired of this 69 🤣
Can we have a higher 69 #SHIB pls https://t.co/A54sWz6Ncg",Sat Jul 13 04:51:33 +0000 2024,22,183,am tired can we have higher shib pls
358,Lola,"It's FRIDAY NIGHT
Can we have some #SHIB moon party lol pls 🚀",Sat Jul 13 04:41:01 +0000 2024,24,192,its friday night can we have some shib moon party lol pls
359,SHIB POSSESSOR,"We'll Be Pumping Back Soon! #SHIB ... 👀🔥🚀

#SHIBARMY https://t.co/bNYUARlzId",Sat Jul 13 04:21:11 +0000 2024,21,207,well be pumping back soon shib shibarmy
360,Lola,"I get some #SHIB shirt here at @stickermule  and they have special that will end today $14 including shipping . I dont get anything here just sharing you the link so you can wear SHIB shirt outside and that's very affordable 🙌🏼

Link : 
https://t.co/leifBkBiUH

Then you can use https://t.co/lWa6UCMmcp",Sat Jul 13 00:35:21 +0000 2024,44,154,get some shib shirt here they have special will end today including shipping dont get anything here just sharing link so can wear shib shirt outside thats very affordable link then can use
361,SHIBKIND 🔥,"#1cDREAM on #Shibarium #ShibaSwap!!!
#SHIBARMY united is the biggest force #crypto has seen!!!
Bridge your $SHIB to #Shibarium 
#Shibarium #shib #bone $CENT #btc #eth",Fri Jul 12 23:02:56 +0000 2024,18,81,cdream shibarium shibaswap shibarmy united biggest force crypto has seen bridge your shib shibarium shibarium shib bone cent btc eth
362,SHIB Mortal,We'll Be Pumping Back Soon! #SHIB ... 👀🔥🚀 https://t.co/BsARRkZdq5,Fri Jul 12 21:48:54 +0000 2024,43,297,well be pumping back soon shib
363,Lola,"Winners VS Losers 👇
#SHIB https://t.co/p2JSc4WgXI",Fri Jul 12 21:40:38 +0000 2024,16,97,winners vs losers shib
364,U.Today,"ICYMI: Shytoshi Kusama breaks silence on being Elon Musk, shares big #ShibaInu vision https://t.co/XAs825YAX6 #SHIB #SHIBArmy $SHIB",Fri Jul 12 21:01:24 +0000 2024,45,207,icymi shytoshi kusama breaks silence being elon musk shares big shibainu vision shib shibarmy shib
365,Whale X,"#SHIB getting ready for a massive breakout! 

Are you ready? #SHIBARMY https://t.co/rdH1IDUPZa",Fri Jul 12 19:29:18 +0000 2024,38,217,shib getting ready massive breakout are ready shibarmy
366,SHIB Mortal,"Green Candles Only Soon.. #SHIB

#SHIBARMY 🚀 https://t.co/PAlf5DIssC",Fri Jul 12 18:51:06 +0000 2024,36,240,green candles only soon shib shibarmy
367,Lola,"Winners focus on winning
Losers focus on winners 

I focus on #SHIB 🚀",Fri Jul 12 18:42:13 +0000 2024,43,313,winners focus winning losers focus winners focus shib
368,U.Today,"ICYMI: #ShibaInu burn rate surges almost 4,000% with 71 million $SHIB tokens destroyed https://t.co/6OUDRNp6VT #SHIB #SHIBArmy",Fri Jul 12 18:02:27 +0000 2024,39,231,icymi shibainu burn rate surges almost million shib tokens destroyed shib shibarmy
369,JustAMillionaire 🗿,"If your not buying #Kendu 👀
If your not Holding any Kendu 👀👀

For the sake of everything you love, BUY A BAG OF @KenduInu and forget it‼️

Kendu is going to do what no meme coin has ever done before. 💯 #Shib #Pepe

Stop fading the first to be $100Bil MC meme project, that is",Fri Jul 12 17:44:38 +0000 2024,93,226,if your buying kendu if your holding any kendu sake everything love buy bag forget kendu going do what no meme coin has ever done before shib pepe stop fading first be bil mc meme project
370,Casey Stubbs,"After my bridge we now have 99 Billion Shib on Shibarium!!!!

#shibarmy @1cdream #shib #shibarium https://t.co/dVaiqwmEvx",Fri Jul 12 17:19:53 +0000 2024,27,98,after my bridge we now have billion shib shibarium shibarmy shib shibarium
371,Lola,"#SHIB  Shiba Inu 180% Surge in Buys 👇 

POV : When people are anticipating August or September Bullish run , 
the market usually will just surprise anyone , anytime thus creating 
FOMO 😂

https://t.co/WprslMVEpZ",Fri Jul 12 17:14:21 +0000 2024,72,286,shib shiba inu surge buys pov when people are anticipating august or september bullish run market usually will just surprise anyone anytime thus creating fomo
372,SHIB Bezos,"$SHIB will shock every1one with a New ATH 🐕

  Biggest Ethereum Token $SHIB 🚀
Everyone talking about $SHIB 🚀
Everyone accepting $SHIB 🚀
    Whales buying $SHIB 🚀
Most trending $SHIB 🚀
#SHIB ♥️😍

#ShibaInuETF Inevitable 🚀🪬🙏 https://t.co/Vj9a8CFE4S",Fri Jul 12 17:01:53 +0000 2024,45,158,shib will shock everyone new ath biggest ethereum token shib everyone talking about shib everyone accepting shib whales buying shib most trending shib shib shibainuetf inevitable
373,Lola,"Good Morning #SHIB #SHIBARMY

Stay resilient ❤️

Germany is running out of BTC to sell so hopefully that can send us to a more bullish sentiments  soon !   Let's not deal with so much emotions on them , they are required by their criminal law to do it! This is why i always stress",Fri Jul 12 16:20:37 +0000 2024,10,112,good morning shib shibarmy stay resilient germany running out btc sell so hopefully can send us more bullish sentiments soon lets deal so much emotions them they are required their criminal law do why always stress
374,U.Today,"SHIB lead Shytoshi Kusama breaks silence, calls out Elon Musk #shib #shibusdt #shibarmy #shibtoken #shibarium #shibaeternity #shibburn $shib $bone https://t.co/CdzWJ2bAg6",Fri Jul 12 15:58:45 +0000 2024,54,203,shib lead shytoshi kusama breaks silence calls out elon musk shib shibusdt shibarmy shibtoken shibarium shibaeternity shibburn shib bone
375,Shibburn,"I’ve seen enough from these people. It’s time to really expose this egotist scammer and his team. We will reveal everything so the world can see.

Stay tuned! #shib #documentary coming soon!",Fri Jul 12 15:46:13 +0000 2024,63,189,ive seen enough from these people its time really expose egotist scammer his team we will reveal everything so world can see stay tuned shib documentary coming soon
376,Casey Stubbs,"I am getting ready to bridge over 1.3 Billion #shib to #shibarium @1cDream 

Lets Go!

Starting at 1pm EST https://t.co/uPsjiKbUkk",Fri Jul 12 15:43:41 +0000 2024,41,133,am getting ready bridge over billion shib shibarium lets go starting pm est
377,Georg Prime - FUD Killer,"#FLOKI is the only memecoin from 2021 era outside #DOGE and #SHIB that has survived 2022-2023 brutal bear market.

#FLOKI fundamentals will make #FLOKI thrive for years to come.",Fri Jul 12 13:56:45 +0000 2024,35,178,floki only memecoin from era outside doge shib has survived brutal bear market floki fundamentals will make floki thrive years come
378,shibarium1,https://t.co/qzRlkbyZYd #shibarium #giveaway #shib Good luck,Fri Jul 12 13:05:27 +0000 2024,35,120,shibarium giveaway shib good luck
379,Maximous 🐕🍖 Shibarium,"🔥 EXCLUSIVE: #Shiba Inu leaders Shytoshi Kusama, Kaal Dhairya sit down for first-ever interview https://t.co/vXIVMK2URV 
@ArabianBusiness @ShytoshiKusama @kaaldhairya #Shibarium $SHIB, $BONE, $LEASH #SHIB #ShibArmy #MaskedGuysAtAirport",Fri Jul 12 11:06:01 +0000 2024,20,74,exclusive shiba inu leaders shytoshi kusama kaal dhairya sit down firstever interview shibarium shib bone leash shib shibarmy maskedguysatairport
380,SHIB Craft X,"Retweet if you want to see #SHIB at $0.01 🔥

#ShibaInu #Crypto 🚀 https://t.co/o3isce9Qdg",Fri Jul 12 09:59:42 +0000 2024,41,202,retweet if want see shib shibainu crypto
381,SHIB To The Moon,"#SHIB getting ready for a massive breakout! 

Are you ready? #SHIBARMY https://t.co/BnquZMccJR",Fri Jul 12 09:45:57 +0000 2024,31,198,shib getting ready massive breakout are ready shibarmy
382,U.Today,.@ShytoshiKusama has this to say on being tagged @ElonMusk #ShibaInu #SHIB #Shiba https://t.co/04CszFew81,Fri Jul 12 09:28:24 +0000 2024,72,308,has say being tagged shibainu shib shiba
383,SHIB POSSESSOR,"#SHIB getting ready for a massive breakout! 

Are you ready? #SHIBARMY https://t.co/zauzflqmPP",Fri Jul 12 09:25:06 +0000 2024,51,406,shib getting ready massive breakout are ready shibarmy
384,CRYPTO SHIB,"$SHIB getting ready for a massive breakout! 

Are you ready? #SHIBARMY #SHIB https://t.co/lCRh3GGDSs",Fri Jul 12 09:17:56 +0000 2024,30,184,shib getting ready massive breakout are ready shibarmy shib
385,ArabianBusiness.com,"@ShytoshiKusama @kaaldhairya @Shibtoken 'Meme king' @ShytoshiKusama says, ""I’m not @elonmusk. But I would like to talk to him, show him how it should be done.""
 
Read the full story: https://t.co/fsyGWkK5do
 
@shibtoken #SHIB $SHIB",Fri Jul 12 08:38:43 +0000 2024,164,552,meme king says im but would like talk him show him how should be done read full story shib shib
386,SHIB Mortal,"$SHIB Will Make You A Millionaire!!💵
I am confident #SHIB is going to $0.01 Do you agree?🔥🤑 #ShibaInuETF https://t.co/2khim8Dfe8",Fri Jul 12 08:08:31 +0000 2024,142,757,shib will make millionaire am confident shib going do agree shibainuetf
387,CRYPTO SHIB,"$SHIB Will Make You A Millionaire!!💵
I am confident #SHIB is going to $0.01 Do you agree?👀🔥🤑 #ShibaInu https://t.co/SUyob757jN",Fri Jul 12 08:00:06 +0000 2024,54,309,shib will make millionaire am confident shib going do agree shibainu
388,SHIBCrowd,"#SHIB getting ready for a massive breakout! 

Are you ready? #SHIBARMY https://t.co/NgGLUvKalW",Fri Jul 12 07:50:04 +0000 2024,17,194,shib getting ready massive breakout are ready shibarmy
389,ShibariumGem,"$SHIB Will Make You A Millionaire!!💵
I am confident #SHIB is going to $0.01 Do you agree?👀🔥🤑 #ShibaInu https://t.co/dLIuXYsdZ1",Fri Jul 12 06:56:35 +0000 2024,39,326,shib will make millionaire am confident shib going do agree shibainu
390,ArabianBusiness.com,"EXCLUSIVE: $SHIB leaders @ShytoshiKusama and @kaaldhairya sit down for first public interview, discuss the future for the meme coin, anonymity, and creating a 'social states.': https://t.co/7okYZntuXY 

@Shibtoken  #SHIB",Fri Jul 12 06:18:28 +0000 2024,286,934,exclusive shib leaders sit down first public interview discuss future meme coin anonymity creating social states shib
391,Lola,"#SHIB Shiba Inu Price Post Ethereum ETF Approval: Is SHIB Hitting $0.0016?

POV : Are we going to have ETH Spot ETF good news tomorrow ?  IMO Biden needs to approve it soon to change social media topic of the day 🤣

https://t.co/8qluWSag4G",Fri Jul 12 06:03:03 +0000 2024,94,462,shib shiba inu price post ethereum etf approval shib hitting pov are we going have eth spot etf good news tomorrow imo biden needs approve soon change social media topic day
392,CRYPTO INSIDER,"Retweet if you want to see #SHIB at $0.01 🔥

#ShibaInu #Crypto 🚀 https://t.co/PIK4p8x6fL",Fri Jul 12 04:25:01 +0000 2024,63,262,retweet if want see shib shibainu crypto
393,Lola,"Am soo sleepy 😆
Can we get some #SHIB action please 
🚀🔥",Fri Jul 12 04:18:03 +0000 2024,16,163,am soo sleepy can we get some shib action please
394,Shibburn,"In the past 24 hours, there have been a total of 71,187,963 $SHIB tokens burned and 7 transactions. Visit https://t.co/t0eRMnyZel to view the overall total of #SHIB tokens burned, circulating supply, and more. https://t.co/0H6Ilp01aE",Fri Jul 12 04:01:05 +0000 2024,39,219,past hours there have been total shib tokens burned transactions visit view overall total shib tokens burned circulating supply more
395,SHIBCrowd,"$SHIB Will Make You A Millionaire!!💵
I am confident #SHIB is going to $0.01 Do you agree?👀🔥🤑 #ShibaInu https://t.co/3hYzkonYmM",Fri Jul 12 02:04:23 +0000 2024,53,323,shib will make millionaire am confident shib going do agree shibainu
396,Gate.io,"Have you missed #DOGE, #PEPE, and #SHIB?

⏰ This year, don't miss $_________! https://t.co/w1XVpG8AIt",Fri Jul 12 00:00:12 +0000 2024,175,1074,have missed doge pepe shib year dont miss _________
397,U.Today,ICYMI: #ShibaInu team member reveals some details on the major product that will soon be rolled out on #Shibarium https://t.co/NtvC663RbI #SHIB $SHIB #SHIBArmy,Thu Jul 11 22:01:24 +0000 2024,45,177,icymi shibainu team member reveals some details major product will soon be rolled out shibarium shib shib shibarmy
398,Lola,"#SHIB Top Exchange Extends Shiba Inu (SHIB) Support In Europe 👇

POV : We need CEX support to burn some SHIB also . We need #Coinbase #Binance  to help burn from their revenues . Keep talking to them 

https://t.co/EqmwKCKMig",Thu Jul 11 20:26:54 +0000 2024,125,516,shib top exchange extends shiba inu shib support europe pov we need cex support burn some shib also we need coinbase binance help burn from their revenues keep talking them
399,Lola,"#SHIB Shiba Inu (SHIB) Resilience: Whales Add 6.57T Tokens 👇

POV : Germany is almost done with their BTC sales . They have no choice , it's required by law to do it . After this , can we jump to ATH and higher 🚀

 $SHIB #SHIBARMY 
https://t.co/o38D7Il2So",Thu Jul 11 20:24:31 +0000 2024,64,311,shib shiba inu shib resilience whales add t tokens pov germany almost done their btc sales they have no choice its required law do after can we jump ath higher shib shibarmy
400,Jolt,"69 Million $SHIB burned by ⁦@Lumi_Shibarium⁩ from their successful #NFT mint #Shibarmy 🙌🔥

👏⁦@Lumi_Shibarium⁩ 👏
#SHIB Token #Burn Transaction | Shibburn 👇 https://t.co/iuUH1tuq2L",Thu Jul 11 19:35:37 +0000 2024,36,137,million shib burned from their successful nft mint shibarmy shib token burn transaction shibburn
401,Shiba Arab army™,".@VitalikButerin historic burn of 410 trillion #SHIB is just the beginning—now it's our turn to burn the rest. We have a massive amount to tackle and an even bigger job ahead. I believe in the power of teamwork every member of this community must step up and play their part. Yes, https://t.co/kSt2kPXFj8",Thu Jul 11 18:01:52 +0000 2024,114,403,historic burn trillion shib just beginningnow its our turn burn rest we have massive amount tackle an even bigger job ahead believe power teamwork every member community must step up play their part yes
402,SHIB POSSESSOR,"Retweet if you want to see #SHIB at $0.01 🔥

#ShibaInu #Crypto 🚀 https://t.co/OU6q34uxQn",Thu Jul 11 17:54:14 +0000 2024,141,493,retweet if want see shib shibainu crypto
403,Yona Gushiken,"#Shibarium is experiencing an unprecedented surge in popularity, evidenced by a recent influx of nearly $1 million worth of #SHIB  tokens, bringing the total bridged amount to an astounding 97 billion SHIB. #ShibaInu #CryptoNews #Blockchain #L2  https://t.co/Hz4suTEpLv",Thu Jul 11 17:41:27 +0000 2024,57,186,shibarium experiencing an unprecedented surge popularity evidenced recent influx nearly million worth shib tokens bringing total bridged amount an astounding billion shib shibainu cryptonews blockchain l
404,ShibariumGem,"CONFIRMED $SHIB GO TO MOON $0.01 🌝

#SHIB GIGA PUMP INCOMING 🚀

BUY and HODL #ShibaInu 🚀🚀 https://t.co/dlAXpMl4Gt",Thu Jul 11 17:07:09 +0000 2024,42,284,confirmed shib go moon shib giga pump incoming buy hodl shibainu
405,ShibariumGem,"CONFIRMED $SHIB GO TO MOON $0.01 🌝

#SHIB GIGA PUMP INCOMING 🚀

BUY and HODL #ShibaInu 🚀🚀 https://t.co/5wYLPLietS",Thu Jul 11 17:06:55 +0000 2024,38,264,confirmed shib go moon shib giga pump incoming buy hodl shibainu
406,U.Today,"#SHIBArmy urges #Binance CEO to start burning $SHIB, #Bitcoin miners are capitulating, John Bollinger shares crucial portfolio tip: Crypto news digest by https://t.co/jsqU2ZIkVi #ShibaInu #SHIB #BTC $BTC #BTCmining https://t.co/g8bef2P1oZ",Thu Jul 11 17:03:49 +0000 2024,80,299,shibarmy urges binance ceo start burning shib bitcoin miners are capitulating john bollinger shares crucial portfolio tip crypto news digest shibainu shib btc btc btcmining
407,CRYPTO SHERIFF,"#SHIB chart looking super bullish!

I'm not saying this to create fomo, this is actually what I see! It tested major support a few days ago and bounced from there! https://t.co/oNU1tOBUQn",Thu Jul 11 14:40:19 +0000 2024,24,107,shib chart looking super bullish im saying create fomo actually what see tested major support few days ago bounced from there
408,The Dark Shib,Look at what I saw on puppynet #SHIBARMY . Is #SHIB Eternity on #Shibarium coming #SOON??? https://t.co/4vGBWOFMIY,Thu Jul 11 13:26:22 +0000 2024,28,102,look what saw puppynet shibarmy shib eternity shibarium coming soon
409,Lola,I smell BULL RUN  #SHIB 👀,Thu Jul 11 13:13:48 +0000 2024,91,594,smell bull run shib
410,U.Today,Shiba Inu whales shock market with 6.57 trillion SHIB withdrawal #shib #shibusdt #shibarmy #shibtoken #shibarium #shibaeternity #shibburn $shib $bone https://t.co/ShHgeqTsN0,Thu Jul 11 13:13:35 +0000 2024,19,115,shiba inu whales shock market trillion shib withdrawal shib shibusdt shibarmy shibtoken shibarium shibaeternity shibburn shib bone
411,Lola,"Inflation came out lower at 3% 
than expected 3.3% 

US Jobless Claim Lower 222k
than expected 236K 

Are we going to get FED interest rate cut
If yes then bullish #SHIB 🚀",Thu Jul 11 12:52:26 +0000 2024,32,206,inflation came out lower than expected us jobless claim lower k than expected k are we going get fed interest rate cut if yes then bullish shib
412,Whale X,"Buy more, Accumulate, Dollar cost average hold tight, Hold #SHIB to the Moon 👀🚀

I’m Holding My $SHIB 😎

Repost If You’re #SHIBARMY https://t.co/3su742QMYV",Thu Jul 11 12:29:18 +0000 2024,33,190,buy more accumulate dollar cost average hold tight hold shib moon im holding my shib repost if youre shibarmy
413,Lola,"Video from IG of @ShytoshiKusama 
at India 

#SHIB #Shibarium #Shibarmy $Bone https://t.co/v2Y4P4WV9a",Thu Jul 11 12:28:45 +0000 2024,73,222,video from ig india shib shibarium shibarmy bone
414,SHIB Mortal,"Retweet if you want to see #SHIB at $0.01 🔥

#ShibaInu #Crypto 🚀 https://t.co/m8NHqZjBsG",Thu Jul 11 12:23:18 +0000 2024,68,303,retweet if want see shib shibainu crypto
415,SHIBKIND 🔥,"Breaking ⚡🔥⚡
Someone just bridged 60B $SHIB to #Shibarium bringing total bridged $SHIB to 97B 😱
Bridge your $SHIB to #Shibarium you are soooo early!!!
#Shibarium #ShibaSwap #crypto #shib #bone https://t.co/7sIok2CNHm",Thu Jul 11 12:07:17 +0000 2024,100,357,breaking someone just bridged b shib shibarium bringing total bridged shib b bridge your shib shibarium are soooo early shibarium shibaswap crypto shib bone
416,Lola,"Hah this guy is everywhere 🤣🤣🤣

#SHIB #SHIBARIUM #SHIBARMY https://t.co/eKfyr4x44e",Thu Jul 11 12:01:27 +0000 2024,43,325,hah guy everywhere shib shibarium shibarmy
417,ShibariumGem,"Buy more, Accumulate, Dollar cost average hold tight, Hold #SHIB to the Moon 👀🚀

I’m Holding My $SHIB 😎

Repost If You’re #SHIBARMY https://t.co/L7sFHKDbu4",Thu Jul 11 11:54:04 +0000 2024,33,171,buy more accumulate dollar cost average hold tight hold shib moon im holding my shib repost if youre shibarmy
418,SHIBCrowd,"Buy more, Accumulate, Dollar cost average hold tight, Hold #SHIB to the Moon 👀🚀

I’m Holding My $SHIB 😎

Repost If You’re #SHIBARMY https://t.co/p2SHwfQzq4",Thu Jul 11 10:25:17 +0000 2024,34,175,buy more accumulate dollar cost average hold tight hold shib moon im holding my shib repost if youre shibarmy
419,CRYPTO SHIB,"#SHIB finally tested major support and bounced from there!👀

Get ready for the giga pump!🚀 https://t.co/A3vyclar99",Thu Jul 11 10:09:13 +0000 2024,31,152,shib finally tested major support bounced from there get ready giga pump
420,Lola,"@_RichardTeng You will be more popular in Social Media if you will allow some percentage of #Binance #SHIB trading revenues to be burned monthly for #SHIBARMY

Maybe your kids have $SHIB too 😍",Thu Jul 11 08:10:02 +0000 2024,27,99,will be more popular social media if will allow some percentage binance shib trading revenues be burned monthly shibarmy maybe your kids have shib too
421,Lola,"#SHIB Large Shiba Inu Exchange Wallets Have Been Losing Supply Recently 👇

POV : Dont sell your $SHIB for less #SHIBARMY 

https://t.co/4YaqoAWHDy",Thu Jul 11 07:12:52 +0000 2024,48,230,shib large shiba inu exchange wallets have been losing supply recently pov dont sell your shib less shibarmy
422,Shibburn,"In the past 24 hours, there have been a total of 1,902,868 $SHIB tokens burned and 4 transactions. Visit https://t.co/t0eRMnyZel to view the overall total of #SHIB tokens burned, circulating supply, and more. https://t.co/aPqoM9WAeU",Thu Jul 11 04:01:05 +0000 2024,21,141,past hours there have been total shib tokens burned transactions visit view overall total shib tokens burned circulating supply more
423,U.Today,ICYMI: #SHIBArmy urges #Binance CEO to start burning $SHIB https://t.co/HobNNEmsYj #ShibaInu #SHIB,Thu Jul 11 00:01:00 +0000 2024,63,288,icymi shibarmy urges binance ceo start burning shib shibainu shib
424,SHIBCrowd,"#SHIB finally tested major support and bounced from there!👀

Get ready for the giga pump!🚀 https://t.co/3jmsR3jtAl",Wed Jul 10 22:04:42 +0000 2024,31,214,shib finally tested major support bounced from there get ready giga pump
425,SHIBARMY,"Binance CEO Faces #SHIB Army's Pleading to Start Burning SHIB, Here's Why https://t.co/CXOwoGvApd",Wed Jul 10 22:03:53 +0000 2024,47,328,binance ceo faces shib armys pleading start burning shib heres why
426,U.Today,ICYMI: Shytoshi Kusama mystifies the #SHIB community as he visits India with an enigmatic companion https://t.co/DegPIilLP7 #ShibaInu #SHIBArmy $SHIB,Wed Jul 10 22:01:26 +0000 2024,35,151,icymi shytoshi kusama mystifies shib community as he visits india an enigmatic companion shibainu shibarmy shib
427,RagnarShib.eth,"#Shiba Inu On The Prowl: #SHIB to Hit New All-Time High, Analysts Predict 

https://t.co/yYTUwJI5Sf https://t.co/EFksTtJ9md",Wed Jul 10 21:41:02 +0000 2024,38,210,shiba inu prowl shib hit new alltime high analysts predict
